Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2023-12-22 15:53:14,"Full Body A",1h 20m,"Bench Press (Dumbbell)",4,120.0,6,0,0,,,
2023-12-22 15:53:14,"Full Body A",1h 20m,"Incline Chest Fly (Dumbbell)",1,60.0,7,0,0,"",,
2023-12-22 15:53:14,"Full Body A",1h 20m,"Incline Chest Fly (Dumbbell)",2,60.0,12,0,0,,,
2023-12-22 15:53:14,"Full Body A",1h 20m,"Incline Chest Fly (Dumbbell)",3,60.0,12,0,0,,,
2023-12-22 15:53:14,"Full Body A",1h 20m,"Arnold Press (Dumbbell)",1,40.0,12,0,0,"",,
2023-12-22 15:53:14,"Full Body A",1h 20m,"Arnold Press (Dumbbell)",2,40.0,12,0,0,,,
2023-12-22 15:53:14,"Full Body A",1h 20m,"Arnold Press (Dumbbell)",3,40.0,12,0,0,,,
2023-12-22 15:53:14,"Full Body A",1h 20m,"Arnold Press (Dumbbell)",4,40.0,12,0,0,,,
2023-12-22 15:53:14,"Full Body A",1h 20m,"Triceps Dip",1,0,12,0,0,"Assisted 70 towards end",,
2023-12-22 15:53:14,"Full Body A",1h 20m,"Triceps Dip",2,0,12,0,0,,,
2023-12-22 15:53:14,"Full Body A",1h 20m,"Triceps Dip",3,0,12,0,0,,,
2023-12-22 15:53:14,"Full Body A",1h 20m,"Preacher Curl (Barbell)",1,20.0,12,0,0,"",,
2023-12-22 15:53:14,"Full Body A",1h 20m,"Preacher Curl (Barbell)",2,20.0,12,0,0,,,
2023-12-22 15:53:14,"Full Body A",1h 20m,"Preacher Curl (Barbell)",3,20.0,12,0,0,,,
2023-12-22 15:53:14,"Full Body A",1h 20m,"Cable Kickback",1,15.0,12,0,0,"",,
2023-12-22 15:53:14,"Full Body A",1h 20m,"Cable Kickback",2,15.0,12,0,0,,,
2023-12-22 15:53:14,"Full Body A",1h 20m,"Triceps Extension (Dumbbell)",1,30.0,12,0,0,"Isolated one arm 15lb",,
2023-12-22 15:53:14,"Full Body A",1h 20m,"Triceps Extension (Dumbbell)",2,30.0,12,0,0,,,
2023-12-24 10:09:08,"Midday Workout",73h 19m,"Squat (Dumbbell)",1,20.0,12,0,0,"Wirh press","",
2023-12-24 10:09:08,"Midday Workout",73h 19m,"Squat (Dumbbell)",2,20.0,12,0,0,,,
2023-12-24 10:09:08,"Midday Workout",73h 19m,"Squat (Dumbbell)",3,20.0,12,0,0,,,
2023-12-24 10:09:08,"Midday Workout",73h 19m,"Bent Over One Arm Row (Dumbbell)",1,30.0,12,0,0,"A leg ",,
2023-12-24 10:09:08,"Midday Workout",73h 19m,"Bent Over One Arm Row (Dumbbell)",2,30.0,12,0,0,,,
2023-12-24 10:09:08,"Midday Workout",73h 19m,"Bent Over One Arm Row (Dumbbell)",3,30.0,12,0,0,,,
2023-12-24 10:09:08,"Midday Workout",73h 19m,"Push Up",1,0,12,0,0,"Wide grip",,
2023-12-24 10:09:08,"Midday Workout",73h 19m,"Push Up",2,0,12,0,0,,,
2023-12-24 10:09:08,"Midday Workout",73h 19m,"Push Up",3,0,12,0,0,,,
2023-12-24 10:09:08,"Midday Workout",73h 19m,"Lunge (Dumbbell)",1,0.0,10,0,0,"Add knee raise",,
2023-12-24 10:09:08,"Midday Workout",73h 19m,"Lunge (Dumbbell)",2,0.0,10,0,0,,,
2023-12-24 10:09:08,"Midday Workout",73h 19m,"Lunge (Dumbbell)",3,20.0,10,0,0,,,
2023-12-24 10:09:08,"Midday Workout",73h 19m,"Kettlebell Swing",1,35.0,20,0,0,"",,
2023-12-24 10:09:08,"Midday Workout",73h 19m,"Kettlebell Swing",2,35.0,20,0,0,,,
2023-12-24 10:09:08,"Midday Workout",73h 19m,"Kettlebell Swing",3,35.0,20,0,0,,,
2023-12-27 11:29:12,"Midday Workout",15m,"Squat (Dumbbell)",1,25.0,12,0,0,"","",
2023-12-27 11:29:12,"Midday Workout",15m,"Squat (Dumbbell)",2,25.0,12,0,0,,,
2023-12-27 11:29:12,"Midday Workout",15m,"Squat (Dumbbell)",3,25.0,12,0,0,,,
2023-12-27 11:29:12,"Midday Workout",15m,"Bent Over One Arm Row (Dumbbell)",1,35.0,12,0,0,"",,
2023-12-27 11:29:12,"Midday Workout",15m,"Bent Over One Arm Row (Dumbbell)",2,35.0,12,0,0,,,
2023-12-27 11:29:12,"Midday Workout",15m,"Bent Over One Arm Row (Dumbbell)",3,35.0,12,0,0,,,
2023-12-27 11:29:12,"Midday Workout",15m,"Lunge (Dumbbell)",1,20.0,10,0,0,"",,
2023-12-27 11:29:12,"Midday Workout",15m,"Lunge (Dumbbell)",2,20.0,10,0,0,,,
2023-12-27 11:29:12,"Midday Workout",15m,"Lunge (Dumbbell)",3,20.0,10,0,0,,,
2023-12-27 11:29:12,"Midday Workout",15m,"Push Up",1,0,12,0,0,"",,
2023-12-27 11:29:12,"Midday Workout",15m,"Push Up",2,0,12,0,0,,,
2023-12-27 11:29:12,"Midday Workout",15m,"Push Up",3,0,12,0,0,,,
2023-12-27 11:29:12,"Midday Workout",15m,"Kettlebell Swing",1,44.0,20,0,0,"",,
2023-12-27 11:29:12,"Midday Workout",15m,"Kettlebell Swing",2,44.0,20,0,0,,,
2023-12-27 11:29:12,"Midday Workout",15m,"Kettlebell Swing",3,44.0,20,0,0,,,
2023-12-28 09:17:13,"Morning Workout",25m,"Bench Press (Smith Machine)",1,135.0,12,0,0,"","",
2023-12-28 09:17:13,"Morning Workout",25m,"Bench Press (Smith Machine)",2,155.0,12,0,0,,,
2023-12-28 09:17:13,"Morning Workout",25m,"Bench Press (Smith Machine)",3,155.0,12,0,0,,,
2023-12-28 09:17:13,"Morning Workout",25m,"Bench Press (Smith Machine)",4,155.0,12,0,0,,,
2023-12-28 09:17:13,"Morning Workout",25m,"Goblet Squat (Kettlebell)",1,55.0,12,0,0,"",,
2023-12-28 09:17:13,"Morning Workout",25m,"Goblet Squat (Kettlebell)",2,55.0,12,0,0,,,
2023-12-28 09:17:13,"Morning Workout",25m,"Goblet Squat (Kettlebell)",3,55.0,12,0,0,,,
2023-12-28 09:17:13,"Morning Workout",25m,"Bent Over Row (Barbell)",1,95.0,12,0,0,"",,
2023-12-28 09:17:13,"Morning Workout",25m,"Bent Over Row (Barbell)",2,95.0,12,0,0,,,
2023-12-28 09:17:13,"Morning Workout",25m,"Bent Over Row (Barbell)",3,95.0,12,0,0,,,
2024-01-01 15:36:59,"Afternoon Workout",25m,"Squat (Dumbbell)",1,12.5,20,0,0,"","",
2024-01-01 15:36:59,"Afternoon Workout",25m,"Squat (Dumbbell)",2,12.5,20,0,0,,,
2024-01-01 15:36:59,"Afternoon Workout",25m,"Squat (Dumbbell)",3,12.5,20,0,0,,,
2024-01-01 15:36:59,"Afternoon Workout",25m,"Squat (Dumbbell)",4,12.5,20,0,0,,,
2024-01-01 15:36:59,"Afternoon Workout",25m,"Bent Over One Arm Row (Dumbbell)",1,40.0,12,0,0,"",,
2024-01-01 15:36:59,"Afternoon Workout",25m,"Bent Over One Arm Row (Dumbbell)",2,40.0,12,0,0,,,
2024-01-01 15:36:59,"Afternoon Workout",25m,"Bent Over One Arm Row (Dumbbell)",3,40.0,12,0,0,,,
2024-01-01 15:36:59,"Afternoon Workout",25m,"Bent Over One Arm Row (Dumbbell)",4,40.0,12,0,0,,,
2024-01-01 15:36:59,"Afternoon Workout",25m,"Lunge (Dumbbell)",1,20.0,10,0,0,"",,
2024-01-01 15:36:59,"Afternoon Workout",25m,"Lunge (Dumbbell)",2,20.0,10,0,0,,,
2024-01-01 15:36:59,"Afternoon Workout",25m,"Lunge (Dumbbell)",3,20.0,10,0,0,,,
2024-01-01 15:36:59,"Afternoon Workout",25m,"Lunge (Dumbbell)",4,20.0,10,0,0,,,
2024-01-01 15:36:59,"Afternoon Workout",25m,"Push Up",1,0,12,0,0,"",,
2024-01-01 15:36:59,"Afternoon Workout",25m,"Push Up",2,0,12,0,0,,,
2024-01-01 15:36:59,"Afternoon Workout",25m,"Push Up",3,0,12,0,0,,,
2024-01-01 15:36:59,"Afternoon Workout",25m,"Push Up",4,0,12,0,0,,,
2024-01-01 15:36:59,"Afternoon Workout",25m,"Kettlebell Swing",1,44.0,25,0,0,"",,
2024-01-01 15:36:59,"Afternoon Workout",25m,"Kettlebell Swing",2,44.0,25,0,0,,,
2024-01-01 15:36:59,"Afternoon Workout",25m,"Kettlebell Swing",3,44.0,20,0,0,,,
2024-01-01 15:36:59,"Afternoon Workout",25m,"Kettlebell Swing",4,44.0,20,0,0,,,
2024-01-01 15:36:59,"Afternoon Workout",25m,"Crunch",1,0,20,0,0,"",,
2024-01-01 15:36:59,"Afternoon Workout",25m,"Crunch",2,0,20,0,0,,,
2024-01-02 17:36:55,"Full Body C",1h 21m,"Bulgarian Split Squat",1,80.0,12,0,0,"","",
2024-01-02 17:36:55,"Full Body C",1h 21m,"Bulgarian Split Squat",2,80.0,12,0,0,,,
2024-01-02 17:36:55,"Full Body C",1h 21m,"Bulgarian Split Squat",3,80.0,12,0,0,,,
2024-01-02 17:36:55,"Full Body C",1h 21m,"Overhead Press (Barbell)",1,40.0,12,0,0,"",,
2024-01-02 17:36:55,"Full Body C",1h 21m,"Overhead Press (Barbell)",2,40.0,12,0,0,,,
2024-01-02 17:36:55,"Full Body C",1h 21m,"Overhead Press (Barbell)",3,40.0,12,0,0,,,
2024-01-02 17:36:55,"Full Body C",1h 21m,"Face Pull (Cable)",1,20.0,12,0,0,"",,
2024-01-02 17:36:55,"Full Body C",1h 21m,"Face Pull (Cable)",2,20.0,12,0,0,,,
2024-01-02 17:36:55,"Full Body C",1h 21m,"Face Pull (Cable)",3,23.0,12,0,0,,,
2024-01-02 17:36:55,"Full Body C",1h 21m,"Hammer Curl (Dumbbell)",1,25.0,12,0,0,"",,
2024-01-02 17:36:55,"Full Body C",1h 21m,"Hammer Curl (Dumbbell)",2,25.0,12,0,0,,,
2024-01-02 17:36:55,"Full Body C",1h 21m,"Bench Press (Dumbbell)",1,100.0,12,0,0,"",,
2024-01-02 17:36:55,"Full Body C",1h 21m,"Bench Press (Dumbbell)",2,120.0,7,0,0,,,
2024-01-02 17:36:55,"Full Body C",1h 21m,"Bench Press (Dumbbell)",3,100.0,12,0,0,,,
2024-01-02 17:36:55,"Full Body C",1h 21m,"Bench Press (Dumbbell)",4,100.0,12,0,0,,,
2024-01-02 17:36:55,"Full Body C",1h 21m,"Decline Bench Press (Barbell)",1,132.0,12,0,0,"",,
2024-01-02 17:36:55,"Full Body C",1h 21m,"Decline Bench Press (Barbell)",2,132.0,12,0,0,,,
2024-01-02 17:36:55,"Full Body C",1h 21m,"Decline Bench Press (Barbell)",3,110.0,12,0,0,,,
2024-01-02 17:36:55,"Full Body C",1h 21m,"Deadlift (Barbell)",1,135.0,12,0,0,"",,
2024-01-02 17:36:55,"Full Body C",1h 21m,"Deadlift (Barbell)",2,176.0,12,0,0,,,
2024-01-02 17:36:55,"Full Body C",1h 21m,"Deadlift (Barbell)",3,176.0,12,0,0,,,
2024-01-02 17:36:55,"Full Body C",1h 21m,"Plank",1,0,0,0,60,"",,
2024-01-02 17:36:55,"Full Body C",1h 21m,"Plank",2,0,0,0,60,,,
2024-01-03 16:18:00,"Afternoon Workout",1h 37m,"Pull Up",1,0,13,0,0,"","",
2024-01-03 16:18:00,"Afternoon Workout",1h 37m,"Pull Up",2,0,10,0,0,,,
2024-01-03 16:18:00,"Afternoon Workout",1h 37m,"Pull Up",3,0,7,0,0,,,
2024-01-03 16:18:00,"Afternoon Workout",1h 37m,"Squat (Barbell)",1,225.0,5,0,0,"",,
2024-01-03 16:18:00,"Afternoon Workout",1h 37m,"Squat (Barbell)",2,245.00000000000003,5,0,0,,,
2024-01-03 16:18:00,"Afternoon Workout",1h 37m,"Squat (Barbell)",3,225.0,5,0,0,,,
2024-01-03 16:18:00,"Afternoon Workout",1h 37m,"Squat (Barbell)",4,225.0,5,0,0,,,
2024-01-03 16:18:00,"Afternoon Workout",1h 37m,"Squat (Barbell)",5,225.0,5,0,0,,,
2024-01-03 16:18:00,"Afternoon Workout",1h 37m,"Good Morning (Barbell)",1,88.0,12,0,0,"",,
2024-01-03 16:18:00,"Afternoon Workout",1h 37m,"Good Morning (Barbell)",2,88.0,12,0,0,,,
2024-01-03 16:18:00,"Afternoon Workout",1h 37m,"Good Morning (Barbell)",3,88.0,12,0,0,,,
2024-01-03 16:18:00,"Afternoon Workout",1h 37m,"Strict Military Press (Barbell)",1,50.0,12,0,0,"",,
2024-01-03 16:18:00,"Afternoon Workout",1h 37m,"Strict Military Press (Barbell)",2,50.0,12,0,0,,,
2024-01-03 16:18:00,"Afternoon Workout",1h 37m,"Strict Military Press (Barbell)",3,50.0,12,0,0,,,
2024-01-03 16:18:00,"Afternoon Workout",1h 37m,"Incline Row (Dumbbell)",1,55.0,6,0,0,"",,
2024-01-03 16:18:00,"Afternoon Workout",1h 37m,"Incline Row (Dumbbell)",2,45.0,12,0,0,,,
2024-01-03 16:18:00,"Afternoon Workout",1h 37m,"Incline Row (Dumbbell)",3,45.0,12,0,0,,,
2024-01-03 16:18:00,"Afternoon Workout",1h 37m,"Incline Chest Fly (Dumbbell)",1,40.0,12,0,0,"",,
2024-01-03 16:18:00,"Afternoon Workout",1h 37m,"Incline Chest Fly (Dumbbell)",2,35.0,12,0,0,,,
2024-01-03 16:18:00,"Afternoon Workout",1h 37m,"Incline Chest Fly (Dumbbell)",3,35.0,12,0,0,,,
2024-01-03 16:18:00,"Afternoon Workout",1h 37m,"Triceps Extension (Dumbbell)",1,15.0,12,0,0,"Single arm bench dumbbell",,
2024-01-03 16:18:00,"Afternoon Workout",1h 37m,"Triceps Extension (Dumbbell)",2,15.0,12,0,0,,,
2024-01-03 16:18:00,"Afternoon Workout",1h 37m,"Lateral Raise (Dumbbell)",1,15.0,12,0,0,"",,
2024-01-03 16:18:00,"Afternoon Workout",1h 37m,"Lateral Raise (Dumbbell)",2,15.0,12,0,0,,,
2024-01-03 16:18:00,"Afternoon Workout",1h 37m,"Front Raise (Dumbbell)",1,15.0,12,0,0,"",,
2024-01-03 16:18:00,"Afternoon Workout",1h 37m,"Front Raise (Dumbbell)",2,15.0,12,0,0,,,
2024-01-03 16:18:00,"Afternoon Workout",1h 37m,"Cable Twist",1,20.0,12,0,0,"",,
2024-01-03 16:18:00,"Afternoon Workout",1h 37m,"Cable Twist",2,20.0,12,0,0,,,
2024-01-03 16:18:00,"Afternoon Workout",1h 37m,"Cable Twist",3,20.0,12,0,0,,,
2024-01-06 11:18:09,"Morning Workout",54m,"Squat (Dumbbell)",1,25.0,10,0,0,"","",
2024-01-06 11:18:09,"Morning Workout",54m,"Squat (Dumbbell)",2,25.0,10,0,0,,,
2024-01-06 11:18:09,"Morning Workout",54m,"Squat (Dumbbell)",3,25.0,10,0,0,,,
2024-01-06 11:18:09,"Morning Workout",54m,"Squat (Dumbbell)",4,25.0,10,0,0,,,
2024-01-06 11:18:09,"Morning Workout",54m,"Bent Over One Arm Row (Dumbbell)",1,40.0,12,0,0,"",,
2024-01-06 11:18:09,"Morning Workout",54m,"Bent Over One Arm Row (Dumbbell)",2,40.0,12,0,0,,,
2024-01-06 11:18:09,"Morning Workout",54m,"Bent Over One Arm Row (Dumbbell)",3,40.0,12,0,0,,,
2024-01-06 11:18:09,"Morning Workout",54m,"Bent Over One Arm Row (Dumbbell)",4,40.0,12,0,0,,,
2024-01-06 11:18:09,"Morning Workout",54m,"Lunge (Dumbbell)",1,25.0,10,0,0,"",,
2024-01-06 11:18:09,"Morning Workout",54m,"Lunge (Dumbbell)",2,25.0,10,0,0,,,
2024-01-06 11:18:09,"Morning Workout",54m,"Lunge (Dumbbell)",3,25.0,10,0,0,,,
2024-01-06 11:18:09,"Morning Workout",54m,"Lunge (Dumbbell)",4,25.0,10,0,0,,,
2024-01-06 11:18:09,"Morning Workout",54m,"Push Up",1,0,15,0,0,"",,
2024-01-06 11:18:09,"Morning Workout",54m,"Push Up",2,0,15,0,0,,,
2024-01-06 11:18:09,"Morning Workout",54m,"Push Up",3,0,15,0,0,,,
2024-01-06 11:18:09,"Morning Workout",54m,"Push Up",4,0,15,0,0,,,
2024-01-06 11:18:09,"Morning Workout",54m,"Kettlebell Swing",1,44.0,20,0,0,"",,
2024-01-06 11:18:09,"Morning Workout",54m,"Kettlebell Swing",2,44.0,20,0,0,,,
2024-01-06 11:18:09,"Morning Workout",54m,"Kettlebell Swing",3,44.0,20,0,0,,,
2024-01-06 11:18:09,"Morning Workout",54m,"Kettlebell Swing",4,44.0,20,0,0,,,
2024-01-06 11:18:09,"Morning Workout",54m,"Crunch",1,0,20,0,0,"",,
2024-01-06 11:18:09,"Morning Workout",54m,"Crunch",2,0,20,0,0,,,
2024-01-06 11:18:09,"Morning Workout",54m,"Side Plank",1,0,0,0,30,"",,
2024-01-06 11:18:09,"Morning Workout",54m,"Side Plank",2,0,0,0,30,,,
2024-01-06 11:18:09,"Morning Workout",54m,"Russian Twist",1,0,20,0,0,"",,
2024-01-06 11:18:09,"Morning Workout",54m,"Russian Twist",2,0,20,0,0,,,
2024-01-07 10:44:26,"Morning Workout",6h 12m,"Squat (Barbell)",1,198.0,12,0,0,"","",
2024-01-07 10:44:26,"Morning Workout",6h 12m,"Squat (Barbell)",2,198.0,12,0,0,,,
2024-01-07 10:44:26,"Morning Workout",6h 12m,"Squat (Barbell)",3,198.0,12,0,0,,,
2024-01-07 10:44:26,"Morning Workout",6h 12m,"Squat (Barbell)",4,225.0,1,0,0,,,
2024-01-07 10:44:26,"Morning Workout",6h 12m,"Squat (Barbell)",5,264.0,1,0,0,,,
2024-01-07 10:44:26,"Morning Workout",6h 12m,"Deadlift (Barbell)",1,132.0,12,0,0,"",,
2024-01-07 10:44:26,"Morning Workout",6h 12m,"Deadlift (Barbell)",2,132.0,12,0,0,,,
2024-01-07 10:44:26,"Morning Workout",6h 12m,"Deadlift (Barbell)",3,176.0,12,0,0,,,
2024-01-07 10:44:26,"Morning Workout",6h 12m,"Pull Up",1,0,10,0,0,"",,
2024-01-07 10:44:26,"Morning Workout",6h 12m,"Pull Up",2,0,10,0,0,,,
2024-01-07 10:44:26,"Morning Workout",6h 12m,"Pull Up",3,0,10,0,0,,,
2024-01-07 10:44:26,"Morning Workout",6h 12m,"Arnold Press (Dumbbell)",1,25.0,12,0,0,"",,
2024-01-07 10:44:26,"Morning Workout",6h 12m,"Arnold Press (Dumbbell)",2,25.0,12,0,0,,,
2024-01-07 10:44:26,"Morning Workout",6h 12m,"Arnold Press (Dumbbell)",3,25.0,12,0,0,,,
2024-01-08 17:01:47,"Afternoon Workout",1h 16m,"Bicep Curl (Barbell)",1,50.0,12,0,0,"","",
2024-01-08 17:01:47,"Afternoon Workout",1h 16m,"Bicep Curl (Barbell)",2,50.0,12,0,0,,,
2024-01-08 17:01:47,"Afternoon Workout",1h 16m,"Bicep Curl (Barbell)",3,50.0,12,0,0,,,
2024-01-08 17:01:47,"Afternoon Workout",1h 16m,"Preacher Curl (Barbell)",1,20.0,12,0,0,"",,
2024-01-08 17:01:47,"Afternoon Workout",1h 16m,"Preacher Curl (Barbell)",2,20.0,12,0,0,,,
2024-01-08 17:01:47,"Afternoon Workout",1h 16m,"Preacher Curl (Barbell)",3,20.0,12,0,0,,,
2024-01-08 17:01:47,"Afternoon Workout",1h 16m,"Bicep Curl (Cable)",1,27.0,12,0,0,"",,
2024-01-08 17:01:47,"Afternoon Workout",1h 16m,"Bicep Curl (Cable)",2,40.0,12,0,0,,,
2024-01-08 17:01:47,"Afternoon Workout",1h 16m,"Bicep Curl (Cable)",3,40.0,12,0,0,,,
2024-01-08 17:01:47,"Afternoon Workout",1h 16m,"Triceps Extension (Dumbbell)",1,20.0,12,0,0,"Single arm",,
2024-01-08 17:01:47,"Afternoon Workout",1h 16m,"Triceps Extension (Dumbbell)",2,20.0,10,0,0,,,
2024-01-08 17:01:47,"Afternoon Workout",1h 16m,"Triceps Extension (Dumbbell)",3,20.0,8,0,0,,,
2024-01-08 17:01:47,"Afternoon Workout",1h 16m,"Skullcrusher (Dumbbell)",1,15.0,12,0,0,"",,
2024-01-08 17:01:47,"Afternoon Workout",1h 16m,"Skullcrusher (Dumbbell)",2,15.0,12,0,0,,,
2024-01-08 17:01:47,"Afternoon Workout",1h 16m,"Skullcrusher (Dumbbell)",3,15.0,12,0,0,,,
2024-01-08 17:01:47,"Afternoon Workout",1h 16m,"Triceps Pushdown (Cable - Straight Bar)",1,40.0,12,0,0,"",,
2024-01-08 17:01:47,"Afternoon Workout",1h 16m,"Triceps Pushdown (Cable - Straight Bar)",2,35.0,12,0,0,,,
2024-01-08 17:01:47,"Afternoon Workout",1h 16m,"Triceps Pushdown (Cable - Straight Bar)",3,35.0,12,0,0,,,
2024-01-08 17:01:47,"Afternoon Workout",1h 16m,"Kettlebell Swing",1,52.0,20,0,0,"",,
2024-01-08 17:01:47,"Afternoon Workout",1h 16m,"Kettlebell Swing",2,52.0,20,0,0,,,
2024-01-08 17:01:47,"Afternoon Workout",1h 16m,"Kettlebell Swing",3,52.0,20,0,0,,,
2024-01-09 08:31:08,"Morning Workout",13h 34m,"Squat (Barbell)",1,198.0,12,0,0,"","",
2024-01-09 08:31:08,"Morning Workout",13h 34m,"Squat (Barbell)",2,220.0,12,0,0,,,
2024-01-09 08:31:08,"Morning Workout",13h 34m,"Squat (Barbell)",3,198.0,12,0,0,,,
2024-01-09 08:31:08,"Morning Workout",13h 34m,"Good Morning (Barbell)",1,88.0,12,0,0,"",,
2024-01-09 08:31:08,"Morning Workout",13h 34m,"Good Morning (Barbell)",2,88.0,12,0,0,,,
2024-01-09 08:31:08,"Morning Workout",13h 34m,"Good Morning (Barbell)",3,88.0,12,0,0,,,
2024-01-09 08:31:08,"Morning Workout",13h 34m,"Bench Press (Barbell)",1,154.0,12,0,0,"",,
2024-01-09 08:31:08,"Morning Workout",13h 34m,"Bench Press (Barbell)",2,154.0,10,0,0,,,
2024-01-09 08:31:08,"Morning Workout",13h 34m,"Bench Press (Barbell)",3,132.0,12,0,0,,,
2024-01-09 08:31:08,"Morning Workout",13h 34m,"Decline Bench Press (Barbell)",1,120.0,12,0,0,"",,
2024-01-09 08:31:08,"Morning Workout",13h 34m,"Decline Bench Press (Barbell)",2,88.0,12,0,0,,,
2024-01-09 08:31:08,"Morning Workout",13h 34m,"Decline Bench Press (Barbell)",3,88.0,12,0,0,,,
2024-01-09 08:31:08,"Morning Workout",13h 34m,"Incline Bench Press (Dumbbell)",1,30.0,12,0,0,"",,
2024-01-09 08:31:08,"Morning Workout",13h 34m,"Incline Bench Press (Dumbbell)",2,30.0,12,0,0,,,
2024-01-10 17:59:39,"Afternoon Workout",47m,"Squat (Dumbbell)",1,25.0,10,0,0,"","",
2024-01-10 17:59:39,"Afternoon Workout",47m,"Squat (Dumbbell)",2,25.0,10,0,0,,,
2024-01-10 17:59:39,"Afternoon Workout",47m,"Squat (Dumbbell)",3,25.0,10,0,0,,,
2024-01-10 17:59:39,"Afternoon Workout",47m,"Lunge (Dumbbell)",1,25.0,10,0,0,"",,
2024-01-10 17:59:39,"Afternoon Workout",47m,"Lunge (Dumbbell)",2,25.0,10,0,0,,,
2024-01-10 17:59:39,"Afternoon Workout",47m,"Lunge (Dumbbell)",3,25.0,10,0,0,,,
2024-01-10 17:59:39,"Afternoon Workout",47m,"Bent Over Row (Dumbbell)",1,44.0,12,0,0,"",,
2024-01-10 17:59:39,"Afternoon Workout",47m,"Bent Over Row (Dumbbell)",2,44.0,12,0,0,,,
2024-01-10 17:59:39,"Afternoon Workout",47m,"Bent Over Row (Dumbbell)",3,44.0,12,0,0,,,
2024-01-10 17:59:39,"Afternoon Workout",47m,"Kettlebell Swing",1,44.0,20,0,0,"",,
2024-01-10 17:59:39,"Afternoon Workout",47m,"Kettlebell Swing",2,44.0,20,0,0,,,
2024-01-10 17:59:39,"Afternoon Workout",47m,"Kettlebell Swing",3,44.0,20,0,0,,,
2024-01-10 17:59:39,"Afternoon Workout",47m,"Deadlift (Dumbbell)",1,20.0,10,0,0,"Single leg\n",,
2024-01-10 17:59:39,"Afternoon Workout",47m,"Deadlift (Dumbbell)",2,20.0,10,0,0,,,
2024-01-10 17:59:39,"Afternoon Workout",47m,"Crunch",1,0,20,0,0,"Myotatic",,
2024-01-10 17:59:39,"Afternoon Workout",47m,"Crunch",2,0,20,0,0,,,
2024-01-12 17:59:04,"Afternoon Workout",16h 51m,"Good Morning (Barbell)",1,88.0,12,0,0,"","",
2024-01-12 17:59:04,"Afternoon Workout",16h 51m,"Good Morning (Barbell)",2,88.0,12,0,0,,,
2024-01-12 17:59:04,"Afternoon Workout",16h 51m,"Good Morning (Barbell)",3,88.0,12,0,0,,,
2024-01-12 17:59:04,"Afternoon Workout",16h 51m,"Front Squat (Barbell)",1,95.0,12,0,0,"",,
2024-01-12 17:59:04,"Afternoon Workout",16h 51m,"Bent Over Row (Barbell)",1,95.0,12,0,0,"",,
2024-01-12 17:59:04,"Afternoon Workout",16h 51m,"Bent Over Row (Barbell)",2,105.0,12,0,0,,,
2024-01-12 17:59:04,"Afternoon Workout",16h 51m,"Bent Over Row (Barbell)",3,95.0,12,0,0,,,
2024-01-12 17:59:04,"Afternoon Workout",16h 51m,"Bench Press (Barbell)",1,185.00000000000003,3,0,0,"",,
2024-01-12 17:59:04,"Afternoon Workout",16h 51m,"Bench Press (Barbell)",2,155.0,8,0,0,,,
2024-01-12 17:59:04,"Afternoon Workout",16h 51m,"Bench Press (Barbell)",3,135.0,12,0,0,,,
2024-01-12 17:59:04,"Afternoon Workout",16h 51m,"Bench Press (Barbell)",4,135.0,12,0,0,,,
2024-01-12 17:59:04,"Afternoon Workout",16h 51m,"Bench Press (Barbell)",5,135.0,12,0,0,,,
2024-01-12 17:59:04,"Afternoon Workout",16h 51m,"Incline Bench Press (Dumbbell)",1,40.0,8,0,0,"",,
2024-01-12 17:59:04,"Afternoon Workout",16h 51m,"Incline Bench Press (Dumbbell)",2,40.0,8,0,0,,,
2024-01-12 17:59:04,"Afternoon Workout",16h 51m,"Incline Bench Press (Dumbbell)",3,40.0,8,0,0,,,
2024-01-12 17:59:04,"Afternoon Workout",16h 51m,"Incline Chest Fly (Dumbbell)",1,35.0,12,0,0,"",,
2024-01-12 17:59:04,"Afternoon Workout",16h 51m,"Incline Chest Fly (Dumbbell)",2,35.0,12,0,0,,,
2024-01-12 17:59:04,"Afternoon Workout",16h 51m,"Incline Chest Fly (Dumbbell)",3,35.0,12,0,0,,,
2024-01-12 17:59:04,"Afternoon Workout",16h 51m,"Front Raise (Dumbbell)",1,10.0,12,0,0,"",,
2024-01-12 17:59:04,"Afternoon Workout",16h 51m,"Front Raise (Dumbbell)",2,10.0,12,0,0,,,
2024-01-12 17:59:04,"Afternoon Workout",16h 51m,"Lateral Raise (Dumbbell)",1,10.0,12,0,0,"",,
2024-01-12 17:59:04,"Afternoon Workout",16h 51m,"Lateral Raise (Dumbbell)",2,10.0,12,0,0,,,
2024-01-12 17:59:04,"Afternoon Workout",16h 51m,"Triceps Dip (Assisted)",1,80.0,12,0,0,"",,
2024-01-12 17:59:04,"Afternoon Workout",16h 51m,"Triceps Dip (Assisted)",2,80.0,12,0,0,,,
2024-01-13 10:50:25,"Morning Workout",52h 11m,"Bench Press (Barbell)",1,176.0,5,0,0,"","",
2024-01-13 10:50:25,"Morning Workout",52h 11m,"Bench Press (Barbell)",2,176.0,5,0,0,,,
2024-01-13 10:50:25,"Morning Workout",52h 11m,"Bench Press (Barbell)",3,176.0,5,0,0,,,
2024-01-13 10:50:25,"Morning Workout",52h 11m,"Bench Press (Barbell)",4,176.0,5,0,0,,,
